Date,Day,Month,Year,SolRadiation (MJ/m²/day),TempMin (°C),TempMax (°C),RelHumMin (%),RelHumMax (%),net radiation name,net radiation,SurplusCal,DeficitCal,deficit,surplus,,,,,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,,,,,,,,,
5/21/2011,21,5,2011,17.9363425,24,33.5,55,99,surplus,119.0707097,surplus,deficit,-0.008469501,1.008469501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/2011,22,5,2011,15.02152826,25,32.2,55,100,surplus,102.8457656,surplus,deficit,-0.009818769,1.009818769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/23/2011,23,5,2011,16.34108729,23.5,32,54,96,surplus,71.04402459,surplus,deficit,-0.014276735,1.014276735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2011,24,5,2011,18.84126611,23.5,33,50,95,surplus,72.34512224,surplus,deficit,-0.014016375,1.014016375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/25/2011,25,5,2011,12.91052479,24,32,57,99,surplus,80.05480715,surplus,deficit,-0.012649452,1.012649452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/2011,26,5,2011,14.68400049,21,31,55,98,surplus,32.16735509,surplus,deficit,-0.032084853,1.032084853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/2011,27,5,2011,11.27380604,21,31,60,97,surplus,39.05657101,surplus,deficit,-0.026276671,1.026276671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2011,28,5,2011,14.95824181,23,32,56,100,surplus,75.49973579,surplus,deficit,-0.013422866,1.013422866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2011,29,5,2011,19.27845187,22.5,32.5,52,100,surplus,73.45316049,surplus,deficit,-0.01380202,1.01380202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/2011,30,5,2011,10.06772618,21.5,28,75,100,surplus,50.17641872,surplus,deficit,-0.02033495,1.02033495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2011,31,5,2011,14.52105604,22,31,59,95,surplus,50.48478828,surplus,deficit,-0.02020823,1.02020823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2011,1,6,2011,13.96020708,22,30.5,61,95,surplus,49.83629925,surplus,deficit,-0.020476572,1.020476572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/2011,2,6,2011,18.06873486,23.5,33,53,96,surplus,86.55518532,surplus,deficit,-0.011688362,1.011688362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2011,3,6,2011,15.80642583,24,33,58,96,surplus,104.9237553,surplus,deficit,-0.009622439,1.009622439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2011,4,6,2011,11.86302479,24.2,31.5,62,100,surplus,87.89691251,surplus,deficit,-0.011507889,1.011507889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/2011,5,6,2011,17.18999875,21.5,30.5,58,100,surplus,51.37166625,surplus,deficit,-0.01985243,1.01985243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/2011,6,6,2011,19.53305257,21.5,32.5,54,97,surplus,60.12511392,surplus,deficit,-0.016913287,1.016913287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/2011,7,6,2011,11.51895014,22.5,31,63,95,surplus,57.84203094,surplus,deficit,-0.017592616,1.017592616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/8/2011,8,6,2011,10.86062549,23,30,63,95,surplus,50.96683909,surplus,deficit,-0.020013273,1.020013273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/9/2011,9,6,2011,13.25750917,23,29.5,67,98,surplus,70.42752091,surplus,deficit,-0.01440351,1.01440351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/10/2011,10,6,2011,17.91233729,22,31.5,51,98,surplus,39.99046178,surplus,deficit,-0.025647298,1.025647298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/11/2011,11,6,2011,17.62281993,21.5,30,60,99,surplus,51.13206718,surplus,deficit,-0.019947312,1.019947312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/12/2011,12,6,2011,16.3745491,23.5,31.5,57,100,surplus,86.09987024,surplus,deficit,-0.011750899,1.011750899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/13/2011,13,6,2011,17.84977826,22.5,31.5,50,98,surplus,42.99929604,surplus,deficit,-0.023809923,1.023809923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/14/2011,14,6,2011,13.78780604,23,31.5,56,95,surplus,55.57552559,surplus,deficit,-0.018323232,1.018323232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/2011,15,6,2011,15.28267583,23.5,31,62,100,surplus,92.6755688,surplus,deficit,-0.010908032,1.010908032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/16/2011,16,6,2011,15.95627653,22,30,61,95,surplus,48.9116257,surplus,deficit,-0.020871761,1.020871761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/2011,17,6,2011,14.83530604,23.5,30.5,66,97,surplus,90.81727017,surplus,deficit,-0.011133716,1.011133716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/18/2011,18,6,2011,12.65228694,22,29,58,100,surplus,33.16828386,surplus,deficit,-0.03108652,1.03108652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/19/2011,19,6,2011,13.69251264,21,31,60,98,surplus,46.1698816,surplus,deficit,-0.022138646,1.022138646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/20/2011,20,6,2011,14.23590326,22.5,31.5,60,95,surplus,64.31329592,surplus,deficit,-0.015794471,1.015794471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/21/2011,21,6,2011,10.87662896,23.5,31,65,100,surplus,77.37261241,surplus,deficit,-0.013093699,1.013093699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/22/2011,22,6,2011,9.295194931,23,27.5,78,96,surplus,54.95259385,surplus,deficit,-0.01853479,1.01853479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/23/2011,23,6,2011,14.60980257,23,30.5,60,96,surplus,62.10373764,surplus,deficit,-0.016365611,1.016365611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/24/2011,24,6,2011,10.41325569,23.5,28,68,99,surplus,53.9018611,surplus,deficit,-0.018902927,1.018902927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/25/2011,25,6,2011,11.74008903,21.5,30,63,95,surplus,40.07469116,surplus,deficit,-0.025592013,1.025592013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/26/2011,26,6,2011,13.25387201,22,30.6,66,99,surplus,70.49118835,surplus,deficit,-0.014390314,1.014390314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/27/2011,27,6,2011,18.42663069,21,30,63,95,surplus,48.30038984,surplus,deficit,-0.021141475,1.021141475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/28/2011,28,6,2011,12.36131472,21,30,65,94,surplus,40.55199869,surplus,deficit,-0.025283172,1.025283172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/29/2011,29,6,2011,11.81574181,22.5,28,69,94,surplus,43.56033276,surplus,deficit,-0.023496057,1.023496057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/2011,30,6,2011,13.31934076,22,30,60,92,surplus,35.06976937,surplus,deficit,-0.029351534,1.029351534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2011,1,7,2011,15.34887201,21.5,30,61,92,surplus,35.91522975,surplus,deficit,-0.028640797,1.028640797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/2/2011,2,7,2011,10.28304562,23.5,29.5,68,95,surplus,59.86161245,surplus,deficit,-0.016989001,1.016989001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/3/2011,3,7,2011,14.0962366,21,27,67,96,surplus,21.99278396,surplus,deficit,-0.047635416,1.047635416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/4/2011,4,7,2011,14.94805778,20.5,30,60,90,surplus,18.24842548,surplus,deficit,-0.057976306,1.057976306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/5/2011,5,7,2011,11.86666194,22,30,65,94,surplus,48.32455455,surplus,deficit,-0.02113068,1.02113068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/2011,6,7,2011,13.62558903,22,29.5,63,90,surplus,35.39629044,surplus,deficit,-0.029072903,1.029072903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/2011,7,7,2011,7.274392847,22.5,28,77,93,surplus,41.86045939,surplus,deficit,-0.024473538,1.024473538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2011,8,7,2011,14.10205604,22.2,31,58,90,surplus,39.05176607,surplus,deficit,-0.026279989,1.026279989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2011,9,7,2011,12.6297366,23,30,65,97,surplus,65.89431404,surplus,deficit,-0.015409671,1.015409671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2011,10,7,2011,3.80818625,23.5,25.5,83,96,surplus,28.93772799,surplus,deficit,-0.035793891,1.035793891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/11/2011,11,7,2011,9.422495278,21.5,26.5,77,93,surplus,31.59916903,surplus,deficit,-0.032680626,1.032680626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/2011,12,7,2011,11.15378,21,28.5,64,91,surplus,19.06139176,surplus,deficit,-0.055366719,1.055366719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/13/2011,13,7,2011,14.38357167,22.5,28.5,62,93,surplus,34.43368482,surplus,deficit,-0.029909955,1.029909955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2011,14,7,2011,5.440540417,22.5,25.5,80,95,surplus,27.81051661,surplus,deficit,-0.037298796,1.037298796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/2011,15,7,2011,9.159165417,21.5,26.5,70,92,surplus,19.26106213,surplus,deficit,-0.054761327,1.054761327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/16/2011,16,7,2011,14.17698139,21.5,29,64,95,surplus,37.71665487,surplus,deficit,-0.027235597,1.027235597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/17/2011,17,7,2011,9.615991806,22.1,28,72,78,surplus,20.34070428,surplus,deficit,-0.051704425,1.051704425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/18/2011,18,7,2011,16.2079675,20,30,54,95,surplus,2.483967321,surplus,deficit,-0.673869287,1.673869287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/19/2011,19,7,2011,9.572345972,20.5,29.5,63,92,surplus,21.23351386,surplus,deficit,-0.049422953,1.049422953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2011,20,7,2011,6.45312375,22,28,75,94,surplus,34.62300144,surplus,deficit,-0.029741545,1.029741545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/21/2011,21,7,2011,7.614830347,21.5,27.5,71,94,surplus,27.00725032,surplus,deficit,-0.038450816,1.038450816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/22/2011,22,7,2011,9.842222708,22,28.2,72,93,surplus,40.52986619,surplus,deficit,-0.025297328,1.025297328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/23/2011,23,7,2011,10.94428,21.5,28,65,94,surplus,25.02307662,surplus,deficit,-0.041626642,1.041626642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/24/2011,24,7,2011,10.82861854,21.2,28,68,94,surplus,28.53193739,surplus,deficit,-0.036321454,1.036321454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/25/2011,25,7,2011,8.831094236,22,27,67,95,surplus,24.16639651,surplus,deficit,-0.043165971,1.043165971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/26/2011,26,7,2011,3.992226181,22,25,85,96,surplus,24.42400196,surplus,deficit,-0.042691253,1.042691253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/27/2011,27,7,2011,7.08162375,21,26,75,93,surplus,19.5938479,surplus,deficit,-0.053781229,1.053781229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/28/2011,28,7,2011,11.3370925,22,29,59,95,surplus,26.00225997,surplus,deficit,-0.039996384,1.039996384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/29/2011,29,7,2011,7.237293889,21.5,26.5,70,94,surplus,19.81730492,surplus,deficit,-0.053142573,1.053142573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2011,30,7,2011,8.636870278,21.5,27,69,94,surplus,22.63363471,surplus,deficit,-0.046224318,1.046224318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/2011,31,7,2011,12.01214806,21.5,28.5,64,96,surplus,31.17235064,surplus,deficit,-0.033142927,1.033142927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2011,1,8,2011,5.324151528,21.5,26,80,96,surplus,26.17867072,surplus,deficit,-0.039716155,1.039716155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2011,2,8,2011,11.62719181,21,28,66,95,surplus,25.12476917,surplus,deficit,-0.041451174,1.041451174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/2011,3,8,2011,16.29889632,21,30,57,92,surplus,17.89342006,surplus,deficit,-0.059194645,1.059194645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/2011,4,8,2011,7.796687986,21,28,68,91,surplus,20.38556426,surplus,deficit,-0.051584777,1.051584777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/5/2011,5,8,2011,9.331566458,22.5,27,72,95,surplus,36.44391277,surplus,deficit,-0.028213589,1.028213589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/6/2011,6,8,2011,6.467672361,22,25.5,81,98,surplus,31.52244236,surplus,deficit,-0.032762778,1.032762778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/7/2011,7,8,2011,6.203615069,22,27,80,96,surplus,35.73224686,surplus,deficit,-0.028791688,1.028791688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/2011,8,8,2011,8.649964028,22,27,73,95,surplus,32.92484401,surplus,deficit,-0.031323567,1.031323567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/2011,9,8,2011,8.931479653,21.5,26.5,70,95,surplus,22.42643705,surplus,deficit,-0.046671315,1.046671315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/2011,10,8,2011,11.96268278,22,29.5,58,94,surplus,26.82185109,surplus,deficit,-0.038726891,1.038726891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/11/2011,11,8,2011,13.34771056,22,29.5,63,94,surplus,41.92227201,surplus,deficit,-0.024436571,1.024436571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/12/2011,12,8,2011,6.264719236,22,27,75,95,surplus,29.72944107,surplus,deficit,-0.034807499,1.034807499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/13/2011,13,8,2011,4.912425833,22,26,82,98,surplus,29.90257768,surplus,deficit,-0.03459899,1.03459899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/2011,14,8,2011,6.588425833,22.5,26.5,76,97,surplus,33.41845502,surplus,deficit,-0.030846627,1.030846627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/2011,15,8,2011,7.091080347,22,26.5,75,98,surplus,31.85239264,surplus,deficit,-0.032412397,1.032412397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/2011,16,8,2011,12.93962201,22,29,60,95,surplus,30.29596754,surplus,deficit,-0.034134391,1.034134391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/2011,17,8,2011,8.817273056,22,27,70,95,surplus,28.72533653,surplus,deficit,-0.036068092,1.036068092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/18/2011,18,8,2011,13.33316194,22,28.5,60,94,surplus,24.53080138,surplus,deficit,-0.04249749,1.04249749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/19/2011,19,8,2011,11.47894146,22,29,55,95,surplus,17.10896924,surplus,deficit,-0.062077218,1.062077218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/20/2011,20,8,2011,17.6315491,21,30,55,98,surplus,23.82369518,surplus,deficit,-0.043814115,1.043814115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/21/2011,21,8,2011,17.87814806,20.5,30,56,98,surplus,21.18976922,surplus,deficit,-0.049530036,1.049530036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/22/2011,22,8,2011,5.017175833,21,25,81,100,surplus,22.89189533,surplus,deficit,-0.045679005,1.045679005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/23/2011,23,8,2011,9.699646319,21.5,27.5,70,95,surplus,30.18992097,surplus,deficit,-0.0342584,1.0342584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/24/2011,24,8,2011,16.32362896,22,29.5,63,96,surplus,52.47274089,surplus,deficit,-0.019427759,1.019427759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/2011,25,8,2011,11.92049181,22,30,61,95,surplus,40.02073461,surplus,deficit,-0.025627401,1.025627401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/2011,26,8,2011,7.978545625,22.1,28,70,100,surplus,39.06616437,surplus,deficit,-0.026270049,1.026270049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/2011,27,8,2011,12.65374181,21,27.5,67,97,surplus,27.00781325,surplus,deficit,-0.038449984,1.038449984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/2011,28,8,2011,8.923477917,21.5,27.5,71,99,surplus,34.88434026,surplus,deficit,-0.029512158,1.029512158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/2011,29,8,2011,11.49238438,22,30,63,95,surplus,43.90855163,surplus,deficit,-0.023305378,1.023305378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/2011,30,8,2011,11.28455954,22,26,79,96,surplus,42.97007865,surplus,deficit,-0.023826498,1.023826498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/2011,31,8,2011,11.51097572,21.5,26,85,95,surplus,48.97064037,surplus,deficit,-0.020846084,1.020846084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/1/2011,1,9,2011,12.2180109,22,27.5,70,96,surplus,40.6671794,surplus,deficit,-0.025209758,1.025209758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/2/2011,2,9,2011,9.515606389,22,28.5,68,95,surplus,37.16134339,surplus,deficit,-0.02765384,1.02765384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/3/2011,3,9,2011,11.96631993,22,29,68,96,surplus,49.46494945,surplus,deficit,-0.020633468,1.020633468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/4/2011,4,9,2011,11.96631993,22.5,28.5,65,98,surplus,45.83367742,surplus,deficit,-0.022304662,1.022304662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/5/2011,5,9,2011,15.48853868,21,29,60,97,surplus,25.93568656,surplus,deficit,-0.040103167,1.040103167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/6/2011,6,9,2011,11.13195708,22,29,64,95,surplus,36.74672869,surplus,deficit,-0.027974588,1.027974588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/7/2011,7,9,2011,11.294,22.1,30.5,58,94,surplus,34.98520707,surplus,deficit,-0.029424567,1.029424567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/8/2011,8,9,2011,14.23525,23,29,65,95,surplus,57.27441989,surplus,deficit,-0.017770063,1.017770063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/9/2011,9,9,2011,12.22828457,22.2,29,65,96,surplus,44.9333729,surplus,deficit,-0.02276174,1.02276174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/10/2011,10,9,2011,16.941,22.2,30.5,57,96,surplus,47.70707681,surplus,deficit,-0.021410032,1.021410032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/11/2011,11,9,2011,13.529375,23,28,73,96,surplus,67.05610741,surplus,deficit,-0.015138646,1.015138646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/12/2011,12,9,2011,16.941,22.5,30,63,95,surplus,64.86566307,surplus,deficit,-0.015657866,1.015657866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2011,13,9,2011,15.647,23,32.2,53,96,surplus,60.48475825,surplus,deficit,-0.016811029,1.016811029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/14/2011,14,9,2011,14.23525,23.1,31,59,97,surplus,66.456961,surplus,deficit,-0.015277214,1.015277214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/15/2011,15,9,2011,13.529375,22,27.5,75,96,surplus,55.67141694,surplus,deficit,-0.018291094,1.018291094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/16/2011,16,9,2011,14.72161208,22.5,30,49,95,surplus,14.71826972,surplus,deficit,-0.072895491,1.072895491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/17/2011,17,9,2011,13.529375,23,27.5,70,99,surplus,59.89968037,surplus,deficit,-0.016978021,1.016978021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/18/2011,18,9,2011,14.941125,23,28,70,98,surplus,68.42480773,surplus,deficit,-0.014831336,1.014831336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/19/2011,19,9,2011,14.941125,23,30.5,60,99,surplus,69.49679811,surplus,deficit,-0.014599223,1.014599223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/20/2011,20,9,2011,17.646875,22.5,28.5,65,95,surplus,54.00951571,surplus,deficit,-0.018864538,1.018864538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/21/2011,21,9,2011,10.14174951,22.5,29.5,66,96,surplus,48.03219435,surplus,deficit,-0.021262032,1.021262032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2011,22,9,2011,14.87531472,22,30.5,62,95,surplus,55.42651294,surplus,deficit,-0.018373398,1.018373398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2011,23,9,2011,10.21684944,23,29.8,58,96,surplus,37.92239168,surplus,deficit,-0.027083836,1.027083836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2011,24,9,2011,11.03011681,23.2,30.5,60,98,surplus,55.29682779,surplus,deficit,-0.018417282,1.018417282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/25/2011,25,9,2011,12.86833382,22,30.5,62,100,surplus,58.26728416,surplus,deficit,-0.017461977,1.017461977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/26/2011,26,9,2011,20.27430431,20,31.5,50,95,surplus,1.462068983,surplus,deficit,-2.164179021,3.164179021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/27/2011,27,9,2011,10.66203694,20.1,30,64,96,surplus,30.36572173,surplus,deficit,-0.034053309,1.034053309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/28/2011,28,9,2011,15.95918625,22,30,56,91,surplus,23.78599429,surplus,deficit,-0.043886608,1.043886608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/29/2011,29,9,2011,17.33257514,23,31,58,96,surplus,70.05057631,surplus,deficit,-0.014482138,1.014482138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/2011,30,9,2011,13.42118104,21,29.5,63,95,surplus,33.82099588,surplus,deficit,-0.030468302,1.030468302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/2011,1,10,2011,9.486509167,21.5,27,78,98,surplus,42.96518422,surplus,deficit,-0.023829277,1.023829277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/2/2011,2,10,2011,16.02029042,21.5,30,63,100,surplus,59.82726997,surplus,deficit,-0.016998919,1.016998919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/3/2011,3,10,2011,11.99978174,21,29,68,95,surplus,39.02939716,surplus,deficit,-0.026295447,1.026295447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/4/2011,4,10,2011,14.16316021,22.5,30.5,58,95,surplus,46.70352107,surplus,deficit,-0.021880152,1.021880152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/5/2011,5,10,2011,17.2387366,21.5,31.2,57,94,surplus,43.38650959,surplus,deficit,-0.023592412,1.023592412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/6/2011,6,10,2011,16.76226958,22.5,30.5,55,95,surplus,41.78311901,surplus,deficit,-0.024519949,1.024519949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/7/2011,7,10,2011,10.19866368,22.5,29.5,66,95,surplus,46.84795042,surplus,deficit,-0.021811226,1.021811226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/8/2011,8,10,2011,16.0937609,21,30,61,95,surplus,37.19430616,surplus,deficit,-0.027628655,1.027628655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2011,9,10,2011,15.86025569,21,31,50,95,surplus,10.11764895,surplus,deficit,-0.109677397,1.109677397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/10/2011,10,10,2011,10.09900569,23.5,29.5,60,97,surplus,45.35039583,surplus,deficit,-0.022547713,1.022547713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/2011,11,10,2011,17.89560639,23,31,57,98,surplus,72.88493769,surplus,deficit,-0.01391112,1.01391112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/12/2011,12,10,2011,15.8580734,21.5,30.5,63,98,surplus,61.58178776,surplus,deficit,-0.016506611,1.016506611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/13/2011,13,10,2011,11.0322991,21.5,28.5,66,97,surplus,35.31475087,surplus,deficit,-0.029141986,1.029141986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/14/2011,14,10,2011,13.03491542,21.5,29,70,96,surplus,52.77605314,surplus,deficit,-0.019313948,1.019313948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2011,15,10,2011,14.39013069,22,26.5,80,98,surplus,62.85842342,surplus,deficit,-0.016165947,1.016165947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2011,16,10,2011,18.25350222,21.5,30.5,53,99,surplus,31.63371995,surplus,deficit,-0.032643766,1.032643766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/17/2011,17,10,2011,18.07600917,21.5,31,55,96,surplus,38.68494682,surplus,deficit,-0.026535794,1.026535794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/18/2011,18,10,2011,8.828911944,22,30.5,65,98,surplus,47.73917953,surplus,deficit,-0.021395326,1.021395326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
